timestamp,solar_gen,wind_gen,demand,temp,humidity,wind_speed,hour,dayofweek,is_weekend
2024-04-14 04:00:00,0.0,219.45,8972.77,27.69,63.2,1.85,4,6,1
2024-04-14 05:00:00,0.0,115.18,8719.48,27.54,62.7,0.8,5,6,1
2024-04-14 06:00:00,0.0,256.58,8744.47,25.51,63.1,1.89,6,6,1
2024-04-14 07:00:00,0.0,217.79,9222.5,24.87,58.9,1.68,7,6,1
2024-04-14 08:00:00,0.0,177.88,9250.45,24.2,60.2,1.11,8,6,1
2024-04-14 09:00:00,0.0,80.3,9065.83,24.61,69.9,0.2,9,6,1
2024-04-14 10:00:00,1452.53,89.62,9095.7,29.44,63.8,0.7,10,6,1
2024-04-14 11:00:00,1890.08,247.17,8921.55,27.88,63.2,1.81,11,6,1
2024-04-14 12:00:00,2847.1,243.37,8816.72,25.38,63.0,2.36,12,6,1
2024-04-14 13:00:00,2035.3,128.56,8872.46,26.14,64.6,1.24,13,6,1
2024-04-14 14:00:00,1208.01,138.6,9226.83,29.08,49.4,1.55,14,6,1
2024-04-14 15:00:00,0.0,212.5,9041.37,29.94,51.1,1.87,15,6,1
2024-04-14 16:00:00,0.0,218.0,9127.59,30.66,52.6,2.48,16,6,1
2024-04-14 17:00:00,0.0,235.77,9136.48,30.32,54.1,2.04,17,6,1
2024-04-14 18:00:00,0.0,121.53,9624.35,30.95,55.3,0.4,18,6,1
2024-04-14 19:00:00,0.0,480.23,9836.92,31.79,55.5,3.82,19,6,1
2024-04-14 20:00:00,0.0,719.9,9897.85,31.61,59.2,4.41,20,6,1
2024-04-14 21:00:00,0.0,221.7,9364.76,28.74,59.7,2.51,21,6,1
2024-04-14 22:00:00,0.0,234.13,9529.81,30.83,57.9,2.12,22,6,1
2024-04-14 23:00:00,0.0,247.73,9273.39,29.6,53.4,2.76,23,6,1
2024-04-15 00:00:00,0.0,346.8,10091.44,30.31,59.2,2.56,0,0,0
2024-04-15 01:00:00,0.0,482.86,10206.42,32.96,62.0,3.3,1,0,0
2024-04-15 02:00:00,0.0,239.14,10140.51,29.04,64.0,2.3,2,0,0
2024-04-15 03:00:00,0.0,148.88,9921.14,27.44,61.0,1.37,3,0,0
2024-04-15 04:00:00,0.0,106.88,10003.36,28.2,63.7,0.69,4,0,0
2024-04-15 05:00:00,0.0,293.51,9958.11,27.05,61.0,2.19,5,0,0
2024-04-15 06:00:00,0.0,222.9,10103.4,26.5,64.5,1.77,6,0,0
2024-04-15 07:00:00,0.0,270.42,9976.57,26.43,59.9,1.98,7,0,0
2024-04-15 08:00:00,0.0,77.76,10013.08,28.06,59.8,0.26,8,0,0
2024-04-15 09:00:00,0.0,269.47,10041.93,24.34,56.7,2.47,9,0,0
2024-04-15 10:00:00,1250.99,107.63,9723.5,26.57,60.1,0.2,10,0,0
2024-04-15 11:00:00,1851.57,240.67,9800.75,25.36,55.9,1.7,11,0,0
2024-04-15 12:00:00,2182.71,90.76,9727.21,27.76,61.8,0.2,12,0,0
2024-04-15 13:00:00,2241.69,118.88,9643.25,26.72,58.8,0.87,13,0,0
2024-04-15 14:00:00,1127.66,422.27,9693.67,28.1,56.1,2.99,14,0,0
2024-04-15 15:00:00,0.0,218.32,9879.27,29.02,52.7,2.67,15,0,0
2024-04-15 16:00:00,0.0,203.37,10335.34,31.27,57.2,1.82,16,0,0
2024-04-15 17:00:00,0.0,226.25,10198.28,31.82,58.6,2.09,17,0,0
2024-04-15 18:00:00,0.0,247.69,10601.4,29.7,56.9,2.79,18,0,0
2024-04-15 19:00:00,0.0,358.33,10580.01,31.56,63.6,3.28,19,0,0
2024-04-15 20:00:00,0.0,562.56,10252.63,30.75,60.0,3.97,20,0,0
2024-04-15 21:00:00,0.0,270.76,10523.5,29.98,63.0,2.64,21,0,0
2024-04-15 22:00:00,0.0,171.71,10585.98,30.93,61.2,1.68,22,0,0
2024-04-15 23:00:00,0.0,396.08,9976.29,30.35,64.7,2.99,23,0,0
2024-04-16 00:00:00,0.0,332.82,10308.74,33.1,59.8,2.34,0,1,0
2024-04-16 01:00:00,0.0,203.88,9951.84,29.99,62.2,1.46,1,1,0
2024-04-16 02:00:00,0.0,333.25,9667.52,27.04,66.2,2.5,2,1,0
2024-04-16 03:00:00,0.0,260.21,9678.39,27.24,66.7,1.83,3,1,0
2024-04-16 04:00:00,0.0,261.33,9675.86,28.42,67.5,1.99,4,1,0
2024-04-16 05:00:00,0.0,165.05,9665.29,29.07,69.7,0.79,5,1,0
2024-04-16 06:00:00,0.0,221.49,9520.87,24.19,59.1,1.68,6,1,0
2024-04-16 07:00:00,0.0,106.79,10396.33,23.54,60.2,0.2,7,1,0
2024-04-16 08:00:00,0.0,117.71,10093.41,27.93,63.9,0.37,8,1,0
2024-04-16 09:00:00,0.0,160.46,10283.95,26.26,58.9,0.81,9,1,0
2024-04-16 10:00:00,1276.66,297.62,9764.69,25.05,74.0,2.43,10,1,0
2024-04-16 11:00:00,1856.36,231.2,9768.69,27.21,61.3,1.76,11,1,0
2024-04-16 12:00:00,2231.0,199.16,9822.8,24.03,57.7,2.16,12,1,0
2024-04-16 13:00:00,1956.97,363.54,9862.81,27.92,54.9,2.63,13,1,0
2024-04-16 14:00:00,1221.92,605.25,9772.48,29.08,54.3,4.62,14,1,0
2024-04-16 15:00:00,0.0,180.84,10064.25,30.57,55.8,2.03,15,1,0
2024-04-16 16:00:00,0.0,471.11,9944.79,28.97,56.0,3.4,16,1,0
2024-04-16 17:00:00,0.0,353.86,9920.64,30.91,53.9,3.31,17,1,0
2024-04-16 18:00:00,0.0,339.07,10720.36,30.18,55.1,3.5,18,1,0
2024-04-16 19:00:00,0.0,477.98,10907.67,31.89,62.4,4.29,19,1,0
2024-04-16 20:00:00,0.0,212.51,10366.65,30.61,63.6,2.63,20,1,0
2024-04-16 21:00:00,0.0,219.29,10575.12,31.1,60.2,2.6,21,1,0
2024-04-16 22:00:00,0.0,393.21,10565.92,30.09,55.2,3.22,22,1,0
2024-04-16 23:00:00,0.0,369.26,10339.36,31.59,64.0,2.72,23,1,0
2024-04-17 00:00:00,0.0,325.43,10386.2,31.31,69.1,2.96,0,2,0
2024-04-17 01:00:00,0.0,492.29,9870.8,29.28,69.4,3.75,1,2,0
2024-04-17 02:00:00,0.0,249.91,10171.16,28.83,67.6,1.88,2,2,0
2024-04-17 03:00:00,0.0,183.52,9780.15,26.27,70.9,1.76,3,2,0
2024-04-17 04:00:00,0.0,230.58,9759.1,26.92,65.6,1.88,4,2,0
2024-04-17 05:00:00,0.0,149.85,9853.41,26.6,67.7,1.32,5,2,0
2024-04-17 06:00:00,0.0,105.71,9990.87,29.33,62.0,0.2,6,2,0
2024-04-17 07:00:00,0.0,101.47,10131.59,24.55,65.1,0.67,7,2,0
2024-04-17 08:00:00,0.0,236.82,10340.54,27.54,68.2,1.58,8,2,0
2024-04-17 09:00:00,0.0,178.71,10130.68,27.08,59.3,2.15,9,2,0
2024-04-17 10:00:00,1332.3,97.83,9667.89,26.52,56.9,0.2,10,2,0
2024-04-17 11:00:00,1961.76,85.67,9782.25,28.77,59.5,0.21,11,2,0
2024-04-17 12:00:00,2559.13,174.05,9962.71,27.73,57.0,1.32,12,2,0
2024-04-17 13:00:00,1911.18,93.41,9927.28,28.47,59.4,0.2,13,2,0
2024-04-17 14:00:00,1347.16,150.34,9689.96,28.72,54.2,1.39,14,2,0
2024-04-17 15:00:00,0.0,100.92,9975.12,31.03,62.4,0.61,15,2,0
2024-04-17 16:00:00,0.0,319.34,10242.61,31.6,50.2,3.35,16,2,0
2024-04-17 17:00:00,0.0,246.57,10130.88,30.15,60.6,1.88,17,2,0
2024-04-17 18:00:00,0.0,425.37,10435.43,29.8,53.0,4.03,18,2,0
2024-04-17 19:00:00,0.0,534.06,10521.82,31.44,49.6,3.76,19,2,0
2024-04-17 20:00:00,0.0,268.62,10510.3,30.82,58.8,2.45,20,2,0
2024-04-17 21:00:00,0.0,177.38,10941.09,31.6,58.1,2.14,21,2,0
2024-04-17 22:00:00,0.0,253.36,10962.0,32.86,55.9,2.81,22,2,0
2024-04-17 23:00:00,0.0,383.52,10202.11,30.35,54.9,2.78,23,2,0
2024-04-18 00:00:00,0.0,358.82,10218.12,30.32,62.7,2.98,0,3,0
2024-04-18 01:00:00,0.0,172.14,9927.6,29.72,67.7,1.88,1,3,0
2024-04-18 02:00:00,0.0,360.65,9979.38,29.89,66.9,2.86,2,3,0
2024-04-18 03:00:00,0.0,290.83,9765.84,25.4,65.3,2.21,3,3,0
2024-04-18 04:00:00,0.0,158.38,9836.0,26.64,67.1,1.47,4,3,0
2024-04-18 05:00:00,0.0,141.91,9916.74,27.0,64.9,0.93,5,3,0
2024-04-18 06:00:00,0.0,133.54,10010.39,27.71,58.8,1.15,6,3,0
2024-04-18 07:00:00,0.0,83.81,10198.72,25.38,58.1,0.48,7,3,0
2024-04-18 08:00:00,0.0,138.49,10199.59,23.62,61.9,1.08,8,3,0
2024-04-18 09:00:00,0.0,168.18,10332.2,26.72,60.9,1.07,9,3,0
2024-04-18 10:00:00,1404.08,154.56,9761.39,25.51,63.6,1.24,10,3,0
2024-04-18 11:00:00,2500.17,267.04,9928.68,25.32,61.9,2.55,11,3,0
2024-04-18 12:00:00,2840.46,142.62,9855.39,26.62,60.1,1.19,12,3,0
2024-04-18 13:00:00,2478.39,247.94,9859.79,27.87,55.6,2.3,13,3,0
2024-04-18 14:00:00,1035.23,192.17,9779.16,28.15,50.4,1.92,14,3,0
2024-04-18 15:00:00,0.0,218.44,9618.69,27.0,57.0,1.81,15,3,0
2024-04-18 16:00:00,0.0,177.72,10262.08,31.45,57.3,2.16,16,3,0
2024-04-18 17:00:00,0.0,320.01,10397.41,32.52,45.8,2.45,17,3,0
2024-04-18 18:00:00,0.0,267.75,10756.45,32.25,52.5,2.93,18,3,0
2024-04-18 19:00:00,0.0,251.2,10580.79,30.4,53.9,2.1,19,3,0
2024-04-18 20:00:00,0.0,197.12,10641.55,31.63,58.2,1.79,20,3,0
2024-04-18 21:00:00,0.0,487.22,10658.95,31.76,55.7,3.52,21,3,0
2024-04-18 22:00:00,0.0,531.93,10760.22,32.19,60.1,3.68,22,3,0
2024-04-18 23:00:00,0.0,338.67,10105.39,31.8,60.7,3.46,23,3,0
2024-04-19 00:00:00,0.0,351.22,9915.06,29.58,61.9,2.83,0,4,0
2024-04-19 01:00:00,0.0,291.67,10103.49,29.84,60.7,3.11,1,4,0
2024-04-19 02:00:00,0.0,247.72,10150.99,29.51,61.8,2.83,2,4,0
2024-04-19 03:00:00,0.0,366.58,10278.23,29.93,60.6,2.63,3,4,0
2024-04-19 04:00:00,0.0,116.51,9777.04,28.31,66.6,1.05,4,4,0
2024-04-19 05:00:00,0.0,99.86,9930.01,27.79,67.2,0.62,5,4,0
2024-04-19 06:00:00,0.0,109.99,9826.34,26.47,61.3,0.98,6,4,0
2024-04-19 07:00:00,0.0,147.3,10072.52,27.76,69.7,1.12,7,4,0
2024-04-19 08:00:00,0.0,164.23,10149.26,26.45,61.3,0.84,8,4,0
2024-04-19 09:00:00,0.0,83.99,10233.26,25.03,67.5,0.2,9,4,0
2024-04-19 10:00:00,1429.23,272.96,9732.5,28.05,57.5,2.41,10,4,0
2024-04-19 11:00:00,2473.07,129.58,9723.44,27.68,50.7,0.92,11,4,0
2024-04-19 12:00:00,2934.94,156.07,9736.83,26.93,59.2,1.43,12,4,0
2024-04-19 13:00:00,2204.27,288.6,9710.79,27.61,57.5,2.5,13,4,0
2024-04-19 14:00:00,1181.47,100.91,10096.19,29.32,55.9,0.2,14,4,0
2024-04-19 15:00:00,0.0,170.33,9982.88,30.29,52.7,1.59,15,4,0
2024-04-19 16:00:00,0.0,263.01,10055.69,30.7,54.9,1.95,16,4,0
2024-04-19 17:00:00,0.0,181.71,10259.3,31.46,53.2,2.23,17,4,0
2024-04-19 18:00:00,0.0,215.62,11023.24,33.6,54.5,2.57,18,4,0
2024-04-19 19:00:00,0.0,652.86,10889.72,33.15,59.9,4.02,19,4,0
2024-04-19 20:00:00,0.0,478.98,11019.97,32.19,58.3,3.51,20,4,0
2024-04-19 21:00:00,0.0,544.34,10843.06,32.99,61.2,3.77,21,4,0
2024-04-19 22:00:00,0.0,361.74,10561.79,30.32,59.1,3.0,22,4,0
2024-04-19 23:00:00,0.0,190.11,10003.35,31.56,60.0,1.75,23,4,0
2024-04-20 00:00:00,0.0,155.48,9355.48,32.72,57.8,1.04,0,5,1
2024-04-20 01:00:00,0.0,122.67,8874.23,29.57,62.0,1.28,1,5,1
2024-04-20 02:00:00,0.0,325.68,8747.47,28.03,51.0,2.55,2,5,1
2024-04-20 03:00:00,0.0,231.28,8619.3,27.49,62.4,2.03,3,5,1
2024-04-20 04:00:00,0.0,233.47,8746.9,26.24,64.6,1.57,4,5,1
2024-04-20 05:00:00,0.0,168.88,8844.99,25.99,67.0,1.21,5,5,1
2024-04-20 06:00:00,0.0,260.33,8824.7,26.01,63.2,2.9,6,5,1
2024-04-20 07:00:00,0.0,109.84,9089.23,24.47,64.8,0.48,7,5,1
2024-04-20 08:00:00,0.0,149.61,9100.01,26.07,53.7,1.78,8,5,1
2024-04-20 09:00:00,0.0,162.33,9078.4,27.24,61.0,1.0,9,5,1
2024-04-20 10:00:00,1430.14,141.35,8849.85,25.36,53.2,0.99,10,5,1
2024-04-20 11:00:00,2001.39,213.18,8926.27,28.75,53.8,2.08,11,5,1
2024-04-20 12:00:00,2914.18,347.18,8905.24,28.16,56.7,2.46,12,5,1
2024-04-20 13:00:00,2261.86,205.95,9002.02,29.51,61.5,1.31,13,5,1
2024-04-20 14:00:00,1418.73,333.05,8831.6,28.26,57.1,2.38,14,5,1
2024-04-20 15:00:00,0.0,211.46,9272.29,30.85,55.2,2.29,15,5,1
2024-04-20 16:00:00,0.0,284.53,9067.7,29.24,54.8,2.27,16,5,1
2024-04-20 17:00:00,0.0,373.87,9333.47,32.24,52.2,2.66,17,5,1
2024-04-20 18:00:00,0.0,249.07,9893.45,31.86,53.4,2.16,18,5,1
2024-04-20 19:00:00,0.0,242.32,9845.46,32.61,58.1,2.62,19,5,1
2024-04-20 20:00:00,0.0,328.6,9591.62,30.64,51.9,2.5,20,5,1
2024-04-20 21:00:00,0.0,554.41,9630.09,30.88,61.0,3.72,21,5,1
2024-04-20 22:00:00,0.0,365.04,9827.99,32.37,58.4,2.89,22,5,1
2024-04-20 23:00:00,0.0,181.65,8976.5,30.04,64.5,1.83,23,5,1
2024-04-21 00:00:00,0.0,193.05,8993.96,31.2,66.1,2.13,0,6,1
2024-04-21 01:00:00,0.0,104.66,8919.7,28.28,56.6,0.2,1,6,1
2024-04-21 02:00:00,0.0,208.33,9200.32,30.16,61.8,1.87,2,6,1
2024-04-21 03:00:00,0.0,248.3,8733.88,26.89,61.2,2.03,3,6,1
2024-04-21 04:00:00,0.0,146.54,9016.97,28.3,57.5,1.64,4,6,1
2024-04-21 05:00:00,0.0,278.08,8656.43,27.77,60.5,3.09,5,6,1
2024-04-21 06:00:00,0.0,184.24,8786.95,25.71,73.9,1.76,6,6,1
2024-04-21 07:00:00,0.0,157.2,9343.72,26.94,65.7,1.56,7,6,1
2024-04-21 08:00:00,0.0,104.37,9181.71,26.45,69.9,0.2,8,6,1
2024-04-21 09:00:00,0.0,114.32,9102.7,25.6,64.4,0.71,9,6,1
2024-04-21 10:00:00,1157.14,133.59,8884.27,25.33,56.8,0.65,10,6,1
2024-04-21 11:00:00,2499.26,130.74,8997.56,24.66,56.9,0.51,11,6,1
2024-04-21 12:00:00,2871.0,98.83,8687.42,28.06,59.6,0.66,12,6,1
2024-04-21 13:00:00,2180.83,121.61,9012.14,26.49,58.0,0.2,13,6,1
2024-04-21 14:00:00,1146.46,145.6,8937.7,29.25,53.1,0.72,14,6,1
2024-04-21 15:00:00,0.0,323.74,9121.41,29.6,48.9,2.7,15,6,1
2024-04-21 16:00:00,0.0,295.32,9174.73,31.46,67.9,2.15,16,6,1
2024-04-21 17:00:00,0.0,200.84,9386.65,30.9,54.4,2.1,17,6,1
2024-04-21 18:00:00,0.0,288.61,9687.02,31.34,54.1,2.71,18,6,1
2024-04-21 19:00:00,0.0,353.22,9711.42,32.92,56.7,3.8,19,6,1
2024-04-21 20:00:00,0.0,328.29,9883.97,32.54,56.3,2.97,20,6,1
2024-04-21 21:00:00,0.0,408.35,9970.03,32.42,59.0,3.44,21,6,1
2024-04-21 22:00:00,0.0,270.26,9942.79,32.3,64.9,2.29,22,6,1
2024-04-21 23:00:00,0.0,194.71,9027.1,29.42,60.6,2.37,23,6,1
2024-04-22 00:00:00,0.0,247.32,10342.09,31.64,57.5,3.0,0,0,0
2024-04-22 01:00:00,0.0,482.73,10080.65,30.74,62.5,4.02,1,0,0
2024-04-22 02:00:00,0.0,328.54,9858.18,28.01,62.1,3.41,2,0,0
2024-04-22 03:00:00,0.0,314.94,9849.7,28.16,70.1,2.47,3,0,0
2024-04-22 04:00:00,0.0,231.35,9438.57,27.68,69.3,1.87,4,0,0
2024-04-22 05:00:00,0.0,262.56,9665.93,26.95,64.9,2.63,5,0,0
2024-04-22 06:00:00,0.0,158.38,9810.94,27.03,58.8,1.93,6,0,0
2024-04-22 07:00:00,0.0,79.31,10127.1,28.05,58.3,0.2,7,0,0
2024-04-22 08:00:00,0.0,108.52,10097.51,27.53,62.2,0.2,8,0,0
2024-04-22 09:00:00,0.0,207.85,10111.72,24.76,62.3,1.28,9,0,0
2024-04-22 10:00:00,1381.12,87.57,9930.92,27.38,58.1,0.2,10,0,0
2024-04-22 11:00:00,1878.59,127.43,9916.69,28.7,56.4,0.42,11,0,0
2024-04-22 12:00:00,2530.37,152.87,9530.02,28.19,54.8,0.74,12,0,0
2024-04-22 13:00:00,2526.29,119.54,10241.49,29.76,56.0,1.3,13,0,0
2024-04-22 14:00:00,1193.77,223.97,10015.85,31.64,45.8,1.52,14,0,0
2024-04-22 15:00:00,0.0,197.3,10307.96,31.23,50.4,1.77,15,0,0
2024-04-22 16:00:00,0.0,420.27,9980.06,31.03,52.1,2.92,16,0,0
2024-04-22 17:00:00,0.0,258.72,10536.41,32.6,59.6,2.29,17,0,0
2024-04-22 18:00:00,0.0,223.93,10760.64,32.0,52.0,2.4,18,0,0
2024-04-22 19:00:00,0.0,259.81,10859.01,32.15,56.8,1.79,19,0,0
2024-04-22 20:00:00,0.0,395.01,10531.72,31.81,58.0,3.79,20,0,0
2024-04-22 21:00:00,0.0,334.82,11133.55,34.0,63.5,2.47,21,0,0
2024-04-22 22:00:00,0.0,188.13,10697.8,30.84,64.7,2.1,22,0,0
2024-04-22 23:00:00,0.0,382.4,10514.02,33.19,60.7,3.04,23,0,0
2024-04-23 00:00:00,0.0,220.76,10329.61,31.41,60.1,2.1,0,1,0
2024-04-23 01:00:00,0.0,296.29,9859.08,28.41,60.4,2.09,1,1,0
2024-04-23 02:00:00,0.0,222.65,9982.48,29.76,62.8,2.47,2,1,0
2024-04-23 03:00:00,0.0,188.81,9688.69,26.02,62.6,1.75,3,1,0
2024-04-23 04:00:00,0.0,468.45,9804.65,28.57,66.7,3.6,4,1,0
2024-04-23 05:00:00,0.0,223.28,9963.54,28.26,66.0,1.45,5,1,0
2024-04-23 06:00:00,0.0,180.47,9685.47,26.01,66.2,1.8,6,1,0
2024-04-23 07:00:00,0.0,91.61,9879.83,26.57,68.0,0.2,7,1,0
2024-04-23 08:00:00,0.0,102.34,10065.66,28.66,69.4,0.35,8,1,0
2024-04-23 09:00:00,0.0,83.34,10173.73,25.81,61.3,0.2,9,1,0
2024-04-23 10:00:00,1128.9,120.2,9749.66,25.45,63.9,0.28,10,1,0
2024-04-23 11:00:00,1802.56,133.68,9980.76,28.97,56.8,1.47,11,1,0
2024-04-23 12:00:00,2388.86,264.42,9819.36,30.17,61.7,2.13,12,1,0
2024-04-23 13:00:00,2532.08,206.24,9496.13,28.54,60.2,1.78,13,1,0
2024-04-23 14:00:00,1341.21,156.09,10136.47,30.53,59.2,1.57,14,1,0
2024-04-23 15:00:00,0.0,177.55,10372.76,31.7,55.0,1.5,15,1,0
2024-04-23 16:00:00,0.0,434.67,9822.6,29.92,51.8,3.16,16,1,0
2024-04-23 17:00:00,0.0,517.62,10208.23,30.85,49.1,4.17,17,1,0
2024-04-23 18:00:00,0.0,246.3,11111.97,33.39,55.0,2.82,18,1,0
2024-04-23 19:00:00,0.0,319.59,11074.45,34.23,62.1,3.63,19,1,0
2024-04-23 20:00:00,0.0,439.06,11026.87,32.99,55.7,3.25,20,1,0
2024-04-23 21:00:00,0.0,391.18,10711.01,31.16,61.3,3.61,21,1,0
2024-04-23 22:00:00,0.0,284.42,11052.25,34.3,62.9,2.04,22,1,0
2024-04-23 23:00:00,0.0,293.41,10237.32,30.8,59.6,2.48,23,1,0
2024-04-24 00:00:00,0.0,333.75,10330.54,30.5,67.1,3.04,0,2,0
2024-04-24 01:00:00,0.0,428.89,10045.4,30.59,51.2,3.48,1,2,0
2024-04-24 02:00:00,0.0,183.47,10187.49,31.27,58.8,1.62,2,2,0
2024-04-24 03:00:00,0.0,131.54,9875.02,29.65,60.5,0.38,3,2,0
2024-04-24 04:00:00,0.0,162.45,9855.03,28.4,61.1,1.35,4,2,0
2024-04-24 05:00:00,0.0,196.6,9767.23,27.83,65.5,2.32,5,2,0
2024-04-24 06:00:00,0.0,103.1,9925.01,26.85,64.8,0.2,6,2,0
2024-04-24 07:00:00,0.0,104.58,10271.37,27.17,64.4,0.2,7,2,0
2024-04-24 08:00:00,0.0,177.35,10195.56,23.36,64.2,1.17,8,2,0
2024-04-24 09:00:00,0.0,171.54,10226.61,26.15,56.8,0.92,9,2,0
2024-04-24 10:00:00,1221.48,173.9,9701.42,27.09,54.5,1.52,10,2,0
2024-04-24 11:00:00,2499.02,89.04,9671.41,25.9,59.6,0.2,11,2,0
2024-04-24 12:00:00,2646.06,143.71,9883.78,28.36,54.3,1.04,12,2,0
2024-04-24 13:00:00,2230.13,337.67,9836.28,28.38,49.5,2.47,13,2,0
2024-04-24 14:00:00,1068.11,165.79,10468.16,31.51,58.9,0.8,14,2,0
2024-04-24 15:00:00,0.0,470.56,10066.96,32.06,60.1,3.19,15,2,0
2024-04-24 16:00:00,0.0,144.61,10155.19,30.34,60.6,1.42,16,2,0
2024-04-24 17:00:00,0.0,367.76,10279.21,31.34,55.3,3.19,17,2,0
2024-04-24 18:00:00,0.0,229.69,10691.23,31.91,57.5,2.42,18,2,0
2024-04-24 19:00:00,0.0,202.0,10647.65,31.76,61.3,1.96,19,2,0
2024-04-24 20:00:00,0.0,207.51,10832.67,32.63,54.3,2.58,20,2,0
2024-04-24 21:00:00,0.0,326.87,10520.16,31.39,62.5,3.45,21,2,0
2024-04-24 22:00:00,0.0,316.57,10797.52,30.64,60.4,2.97,22,2,0
2024-04-24 23:00:00,0.0,425.03,10648.11,32.27,64.3,3.77,23,2,0
2024-04-25 00:00:00,0.0,417.02,10216.29,31.74,62.4,3.87,0,3,0
2024-04-25 01:00:00,0.0,154.83,9873.08,29.3,67.9,1.57,1,3,0
2024-04-25 02:00:00,0.0,184.12,9951.26,30.56,64.4,1.27,2,3,0
2024-04-25 03:00:00,0.0,122.99,9654.46,27.95,58.1,0.97,3,3,0
2024-04-25 04:00:00,0.0,162.06,9751.81,28.29,70.0,1.04,4,3,0
2024-04-25 05:00:00,0.0,244.76,9975.15,28.35,60.2,2.4,5,3,0
2024-04-25 06:00:00,0.0,236.0,10169.16,26.85,68.5,1.76,6,3,0
2024-04-25 07:00:00,0.0,99.71,10014.26,27.13,62.4,0.71,7,3,0
2024-04-25 08:00:00,0.0,115.4,9992.75,25.87,66.4,1.04,8,3,0
2024-04-25 09:00:00,0.0,262.07,9960.84,26.35,65.0,2.14,9,3,0
2024-04-25 10:00:00,1057.68,356.32,9840.09,26.64,60.9,2.58,10,3,0
2024-04-25 11:00:00,2221.87,132.19,9827.31,26.47,59.9,1.36,11,3,0
2024-04-25 12:00:00,2910.04,73.07,9798.11,27.77,58.4,0.2,12,3,0
2024-04-25 13:00:00,2458.35,250.52,9732.68,26.85,47.6,1.75,13,3,0
2024-04-25 14:00:00,1197.08,214.53,10062.5,28.9,55.3,2.5,14,3,0
2024-04-25 15:00:00,0.0,207.58,10119.63,29.92,49.9,2.2,15,3,0
2024-04-25 16:00:00,0.0,403.41,10210.18,30.68,54.9,2.86,16,3,0
2024-04-25 17:00:00,0.0,370.1,10248.75,31.32,49.8,2.8,17,3,0
2024-04-25 18:00:00,0.0,179.45,10772.53,32.01,50.1,1.73,18,3,0
2024-04-25 19:00:00,0.0,304.35,10829.14,32.96,62.1,2.17,19,3,0
2024-04-25 20:00:00,0.0,315.97,11049.17,33.53,61.0,2.72,20,3,0
2024-04-25 21:00:00,0.0,358.76,10794.38,31.6,57.9,3.87,21,3,0
2024-04-25 22:00:00,0.0,293.15,10690.7,30.64,59.9,2.37,22,3,0
2024-04-25 23:00:00,0.0,385.67,9895.63,30.36,59.5,3.25,23,3,0
2024-04-26 00:00:00,0.0,351.36,10139.19,30.48,63.8,2.97,0,4,0
2024-04-26 01:00:00,0.0,600.49,9990.88,29.92,59.9,3.79,1,4,0
2024-04-26 02:00:00,0.0,197.82,9761.21,28.64,67.4,2.25,2,4,0
2024-04-26 03:00:00,0.0,129.83,9873.41,27.24,62.9,0.62,3,4,0
2024-04-26 04:00:00,0.0,245.78,9807.27,27.52,62.4,2.28,4,4,0
2024-04-26 05:00:00,0.0,324.15,10068.49,27.66,64.0,3.23,5,4,0
2024-04-26 06:00:00,0.0,235.46,9844.14,27.68,61.0,1.88,6,4,0
2024-04-26 07:00:00,0.0,124.65,10065.33,26.0,63.9,0.52,7,4,0
2024-04-26 08:00:00,0.0,117.98,10088.01,26.07,59.4,0.2,8,4,0
2024-04-26 09:00:00,0.0,122.7,9960.37,25.56,62.2,0.26,9,4,0
2024-04-26 10:00:00,1255.3,307.03,9933.7,26.93,63.9,2.66,10,4,0
2024-04-26 11:00:00,1963.39,120.98,9823.8,26.43,54.9,0.89,11,4,0
2024-04-26 12:00:00,2962.3,130.32,9921.62,28.76,56.0,0.78,12,4,0
2024-04-26 13:00:00,2470.71,155.58,9658.29,26.65,57.4,1.39,13,4,0
2024-04-26 14:00:00,1436.28,155.65,10023.12,29.14,53.0,1.51,14,4,0
2024-04-26 15:00:00,0.0,391.95,10015.21,30.71,56.1,3.27,15,4,0
2024-04-26 16:00:00,0.0,192.24,10134.07,31.29,56.3,1.47,16,4,0
2024-04-26 17:00:00,0.0,431.86,10672.97,34.92,58.6,3.46,17,4,0
2024-04-26 18:00:00,0.0,401.42,10798.63,32.59,52.3,2.82,18,4,0
2024-04-26 19:00:00,0.0,419.47,10605.68,31.26,51.7,3.85,19,4,0
2024-04-26 20:00:00,0.0,508.87,10844.68,32.45,55.3,4.25,20,4,0
2024-04-26 21:00:00,0.0,388.76,10704.78,30.33,53.9,3.09,21,4,0
2024-04-26 22:00:00,0.0,323.09,10910.23,32.07,61.3,2.73,22,4,0
2024-04-26 23:00:00,0.0,235.32,10209.83,30.69,55.7,2.94,23,4,0
2024-04-27 00:00:00,0.0,263.54,9396.85,32.25,70.7,2.66,0,5,1
2024-04-27 01:00:00,0.0,133.0,8998.71,29.77,67.6,1.2,1,5,1
2024-04-27 02:00:00,0.0,505.57,9160.64,29.51,63.3,3.53,2,5,1
2024-04-27 03:00:00,0.0,298.3,8658.23,28.11,67.2,2.22,3,5,1
2024-04-27 04:00:00,0.0,114.97,9161.41,30.24,57.4,0.84,4,5,1
2024-04-27 05:00:00,0.0,74.7,8954.96,27.14,73.8,0.2,5,5,1
2024-04-27 06:00:00,0.0,80.61,8985.67,29.25,60.9,0.2,6,5,1
